CROPS,CROPS_LABEL,N,P,K,SOIL_PH,CROP_DURATION,TEMP,WATER_REQUIRED,HUMIDITY,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE
snake gourd,42,91,72,84,6.6,90,24,936,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,73,85,6.6,90,25,929,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,91,72,84,6.6,90,24,939,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,94,76,88,6.7,90,25,908,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,91,67,85,6.6,90,23,1045,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,62,88,6.5,90,22,1145,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,91,73,85,6.6,90,24,933,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,73,85,6.6,90,25,929,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,90,71,83,6.6,90,24,950,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,98,52,96,6.3,90,21,1189,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,73,85,6.6,90,24,958,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,90,69,84,6.6,90,24,995,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,74,85,6.7,90,25,927,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,90,68,84,6.6,90,24,1015,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,74,86,6.7,90,25,926,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,75,86,6.7,90,25,921,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,91,72,84,6.6,90,24,937,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,61,89,6.5,90,22,1151,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,91,72,84,6.6,90,24,940,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,91,73,84,6.6,90,24,935,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,91,67,85,6.6,90,23,1063,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,73,85,6.6,90,25,930,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,73,85,6.6,90,25,932,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,75,86,6.7,90,25,920,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,74,85,6.7,90,25,928,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,94,61,89,6.5,90,22,1153,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,94,59,90,6.4,90,22,1165,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,94,61,89,6.5,90,22,1154,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,94,61,89,6.5,90,22,1152,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,90,69,83,6.6,90,24,982,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,66,86,6.6,90,23,1084,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,64,87,6.5,90,23,1125,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,90,70,83,6.6,90,24,959,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,65,87,6.5,90,23,1105,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,91,73,85,6.6,90,24,933,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,74,85,6.7,90,25,928,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,62,88,6.5,90,22,1144,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,75,86,6.7,90,25,919,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,65,87,6.5,90,23,1111,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,94,61,89,6.5,90,22,1154,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,61,89,6.5,90,22,1150,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,74,86,6.7,90,25,926,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,75,86,6.7,90,25,919,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,65,87,6.5,90,23,1112,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,65,86,6.5,90,23,1096,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,73,85,6.6,90,25,931,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,75,86,6.7,90,25,919,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,91,73,85,6.6,90,24,933,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,69,86,6.6,90,24,1056,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,74,86,6.7,90,25,924,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,94,75,87,6.7,90,25,913,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,91,66,85,6.6,90,23,1068,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,74,86,6.7,90,25,924,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,94,60,89,6.5,90,22,1159,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,74,86,6.7,90,25,923,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,94,76,88,6.7,90,25,910,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,74,86,6.7,90,25,923,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,65,87,6.5,90,23,1103,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,90,69,84,6.6,90,24,1002,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,91,72,84,6.6,90,24,935,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,73,85,6.6,90,25,929,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,96,55,93,6.4,90,21,1184,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,62,88,6.5,90,22,1142,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,93,63,88,6.5,90,22,1131,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,92,64,87,6.5,90,23,1115,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,91,73,84,6.6,90,24,935,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,97,53,94,6.3,90,21,1187,89,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,90,69,84,6.6,90,24,989,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
snake gourd,42,90,69,84,6.6,90,24,989,88,vegetables,"loamy soil,lateritic soil",Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,58,87,6.7,125,27,1061,82,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,93,74,68,7.3,125,32,925,73,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,93,73,68,7.3,125,32,929,73,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,72,63,83,6.9,125,29,1031,81,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,87,70,72,7.2,125,31,962,76,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,62,58,87,6.7,125,28,1060,82,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,90,72,69,7.2,125,32,943,74,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,90,72,69,7.2,125,32,943,74,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,80,66,78,7,125,30,1003,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,67,60,85,6.8,125,28,1046,82,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,87,69,73,7.2,125,31,968,76,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,66,60,85,6.8,125,28,1048,82,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1063,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,89,71,70,7.2,125,31,953,75,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,63,58,86,6.7,125,28,1058,82,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,93,74,68,7.3,125,32,923,73,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,88,70,72,7.2,125,31,961,76,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,97,77,66,7.4,125,34,886,71,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,80,66,78,7,125,30,1004,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,91,72,69,7.3,125,32,939,74,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,86,69,74,7.1,125,31,973,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,90,71,70,7.2,125,31,947,75,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,89,71,70,7.2,125,31,952,75,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,95,75,67,7.4,125,33,908,72,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,77,65,80,7,125,30,1012,80,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,62,58,87,6.7,125,28,1060,82,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,91,72,69,7.3,125,32,937,74,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,82,67,77,7.1,125,30,993,78,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,93,73,68,7.3,125,32,928,73,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,73,63,82,6.9,125,29,1030,81,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,89,71,70,7.2,125,31,952,75,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,69,61,84,6.8,125,28,1042,81,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,64,59,86,6.7,125,28,1053,82,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,80,66,78,7,125,30,1000,79,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,71,62,83,6.8,125,29,1035,81,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,84,68,75,7.1,125,30,981,77,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,74,63,82,6.9,125,29,1025,80,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,87,70,72,7.2,125,31,962,76,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,94,74,68,7.3,125,32,921,73,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,91,72,69,7.3,125,32,938,74,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,94,74,67,7.3,125,33,917,73,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,94,75,67,7.3,125,33,915,73,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,92,73,68,7.3,125,32,930,74,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,75,64,81,6.9,125,29,1021,80,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,96,76,66,7.4,125,33,899,72,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,94,74,67,7.3,125,33,918,73,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,84,68,75,7.1,125,30,984,78,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
ribbed gourd,38,61,57,87,6.6,125,27,1064,83,vegetables,sandy loamy soil,Zaid,"Mar,Apr,May,Jun,Jul","Mar,Apr,May,Jun,Jul","irrigated,rainfed"
